ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
120510,36160,1,Prenticeu,24,476671228,Journalist,82135.84,6699.653333333333,10,10,29,6,"personal loan,personal loan,debt consolidation loan,not specified,debt consolidation loan,payday loan",50,23,21.89,11,Bad,4606.81,32.06780761722449,47,Yes,214.8366986098016,55.77330444468362,High_spent_Large_value_payments,311.4288382885088,Standard
120522,14896,1,Whitef,51,408738461,Developer,29368.56,2483.38,5,4,3,2,"credit-builder loan,auto loan",16,13,6.92,4,Good,169.07,24.262938218466807,201,No,39.97962277245829,22.980658881464315,High_spent_Large_value_payments,384.7604434398592,Good
120534,20339,1,James B.f,30,702913353,Mechanic,130393.96,10618.163333333334,4,6,9,1,mortgage loan,11,15,7.39,1,Standard,719.76,32.65291798224865,211,NM,72.34575052663001,91.54430490975956,High_spent_Large_value_payments,1005.893463124056,Standard
120546,31862,1,Leigh Thomasj,43,331379623,Mechanic,15302.74,1408.2283333333332,10,10,24,5,"home equity loan,debt consolidation loan,credit-builder loan,auto loan,auto loan",27,19,22.23,6,Bad,4620.45,34.95325957655696,152,Yes,62.48154696519297,19.08960917060198,Low_spent_Medium_value_payments,311.78742335122337,Poor
120558,18569,1,Leskei,45,352252221,Accountant,61540.56,5352.38,7,8,17,4,"not specified,debt consolidation loan,personal loan,personal loan",60,12,17.15,7,Standard,1599.3,22.196721405407445,222,Yes,146.19821930099008,50.64588835806754,Low_spent_Small_value_payments,2.0207122933654773,Poor
120570,1868,1,Jeffreyz,43,458806295,Mechanic,131573.6,11159.466666666667,3,5,7,4,"home equity loan,auto loan,home equity loan,debt consolidation loan",21,14,4.91,3,Standard,1384.27,24.52235573508201,385,Yes,399.75018245295865,150.4695759947571,High_spent_Medium_value_payments,592.4292589828759,Standard
120582,22450,1,Izumi Nakagawai,44,784128086,Developer,10381.565,1024.1304166666666,8,3,7,4,"not specified,mortgage loan,credit-builder loan,home equity loan",9,12,10.53,3,Standard,728.73,37.89708749168317,297,NM,22.41371975095517,10.565219195116567,Low_spent_Small_value_payments,301.0464964919261,Standard
120594,39443,1,Globalq,41,145706462,Entrepreneur,131199.12,11146.26,1,7,11,1,mortgage loan,8,11,8.02,2,Good,1006.45,26.38555021268664,224,No,106.34119049546374,149.56150592958673,Low_spent_Medium_value_payments,192.5802135,Standard
120606,50124,1,Aldredy,40,508872538,Mechanic,16997.715,1201.47625,2,2,7,2,"personal loan,not specified",3,9,0.73,1,Good,1204.59,29.541541434240425,260,No,26.564625445445124,32.77499283691353,Low_spent_Small_value_payments,241.5297882704723,Good
120618,43644,1,Woodallx,30,650138818,Doctor,22434.16,2166.5133333333333,7,7,8,3,"not specified,mortgage loan,mortgage loan",25,19,18.67,7,Standard,273.11,38.99259899399437,275,Yes,30.06803814681413,50.209090214851294,High_spent_Small_value_payments,341.0874352937584,Standard
120642,41286,1,Martinf,22,146830280,Engineer,22934.45,1619.2041666666669,5,6,17,3,"not specified,not specified,student loan",6,17,14.45,8,Standard,829.3,32.22510133471884,119,Yes,30.9246059,34.50109937613352,Low_spent_Small_value_payments,325.5753177257008,Standard
120690,22173,1,Bijoy Anw,15,163549984,Accountant,8741.32,450.44333333333327,6,10,28,5,"debt consolidation loan,mortgage loan,mortgage loan,auto loan,mortgage loan",51,24,15.77,12,Bad,3791.25,25.69148803145631,55,Yes,23.50629756226059,0,Low_spent_Medium_value_payments,261.55876470653857,Standard
120726,31840,1,Melissay,45,898222622,Teacher,56135.76,4974.980000000001,3,6,20,2,"home equity loan,debt consolidation loan",5,18,4.4,4,Standard,366.46,25.22422712184873,184,No,78.06849718311086,63.67372881142912,Low_spent_Small_value_payments,138.7452922965104,Standard
120738,15601,1,Bakrm,36,137541950,Lawyer,19749.04,1544.753333333333,7,7,17,8,"payday loan,not specified,auto loan,debt consolidation loan,debt consolidation loan,auto loan,credit-builder loan,mortgage loan",42,25,8.96,7,Bad,3655.44,30.244590741279087,63,Yes,128.3315287002651,56.99684547437902,Low_spent_Large_value_payments,210.2803339,Poor
120750,37343,1,Woodallu,50,654292159,Accountant,129695.72,10589.976666666667,1,4,1,2,"home equity loan,credit-builder loan",11,8,4.34,3,Good,1446.6,42.05434391917572,198,No,192.32609826080227,78.91920202925789,Low_spent_Small_value_payments,600.0674803060616,Good
120786,22719,1,Somasundarama,16,540537215,Lawyer,15039.8,1458.3166666666666,6,7,13,6,"credit-builder loan,student loan,debt consolidation loan,auto loan,not specified,personal loan",9,20,12.56,7,Standard,1641.56,38.865684664822375,64,NM,44.38166983,47.40238727041034,Low_spent_Medium_value_payments,261.6262275702486,Poor
120798,5501,1,Thompsonf,23,901977993,Teacher,16311.665,1184.3054166666668,5,6,6,4,"auto loan,mortgage loan,credit-builder loan,student loan",10,11,8.9,3,Standard,598.76,24.103388386528216,227,NM,35.26657980732981,48.80859836785743,Low_spent_Small_value_payments,292.3412355567866,Standard
120810,45592,1,Kylem,32,879941803,Accountant,41905.36,3299.113333333333,10,10,20,3,"home equity loan,personal loan,auto loan",50,20,19.24,8,Standard,1525.87,25.537069186254147,207,Yes,60.20972307738735,37.655920053499024,High_spent_Medium_value_payments,477.1650832789185,Poor
120822,44535,1,Leika Kiharaj,28,988129596,Engineer,77142.69,6617.5575,3,5,6,6,"auto loan,not specified,payday loan,debt consolidation loan,payday loan,credit-builder loan",14,14,18.21,6,Standard,523.92,37.35476533,182,Yes,196.81398137081788,49.14318961421463,High_spent_Large_value_payments,655.1775697065368,Standard
120858,7411,1,Henryc,38,229464057,Manager,66858.27,5770.5225,3,6,20,4,"student loan,home equity loan,payday loan,student loan",7,10,9.16,4,Standard,601.58,36.36373668,333,No,175.0151817473682,76.77428805788142,High_spent_Large_value_payments,529.4407398324009,Standard
120870,12004,1,Sue Zeidlerr,38,896595635,Manager,20818.74,1762.8950000000002,8,5,15,3,"auto loan,personal loan,mortgage loan",22,13,17.18,6,Standard,1821.25,30.136256215496125,116,Yes,44.88416187910022,29.448706016161488,Low_spent_Medium_value_payments,235.48321200047184,Standard
120894,40354,1,Ashley Laub,33,366004263,Media_Manager,14629.52,1309.1266666666668,1,4,4,1,debt consolidation loan,9,6,5.69,3,Good,493.52,38.94792616,259,No,10.159547761396103,33.27378596389996,High_spent_Large_value_payments,327.47933294137067,Standard
120906,12121,1,Silhae,29,372348477,Accountant,44667.5,3545.291666666666,5,6,18,4,"mortgage loan,mortgage loan,auto loan,student loan",10,8,19.79,8,Standard,1148.67,38.18582854587429,223,Yes,148.45254432992184,77.44245684742823,High_spent_Medium_value_payments,324.26438169118575,Standard
120930,16913,1,Katharinah,36,335188653,Manager,32100.8,2962.066666666666,8,6,33,7,"payday loan,credit-builder loan,debt consolidation loan,debt consolidation loan,payday loan,mortgage loan,credit-builder loan",21,20,5.779999999999999,9,Bad,4312.83,30.85355118701508,4,Yes,119.65147578042637,19.81985589307429,High_spent_Small_value_payments,272.2742310547742,Poor
120966,31609,1,Robert Hetzg,48,355014043,Lawyer,73180.20000000001,6146.350000000001,4,5,20,1,debt consolidation loan,27,10,9.98,3,Standard,59.55,40.490437656165966,329,No,38.52937703508513,81.93112813534434,Low_spent_Medium_value_payments,491.3623536505966,Standard
120978,41995,1,Lynch Christopherf,38,411759732,Accountant,31530.76,2676.563333333333,1,3,1,4,"credit-builder loan,payday loan,mortgage loan,auto loan",2,12,2.539999999999999,2,Good,702.89,27.637531796224582,297,No,74.25363171350114,45.78452839,Low_spent_Medium_value_payments,259.3228769387283,Good
120990,42182,1,Yantoultra Nguir,32,544305434,Writer,28703.71,2625.975833333333,6,3,8,2,"debt consolidation loan,student loan",21,16,12.83,4,Standard,899.47,40.23503270193665,335,NM,37.84251487821013,33.08754841,Low_spent_Large_value_payments,382.9681366758776,Standard
121014,24070,1,Lionell,33,401168805,Accountant,19810.745,1506.8954166666665,1,4,11,3,"auto loan,payday loan,personal loan",1,10,2.47,0,Good,227.12,30.620933940111573,260,No,40.60045754449212,37.976042780246296,Low_spent_Small_value_payments,222.6679453999264,Standard
121038,9240,1,David Lawders,23,458086224,Writer,77253.54,6301.794999999999,2,7,12,2,"mortgage loan,debt consolidation loan",13,5,4.28,4,Good,565.23,32.51683037939541,245,No,85.98323032673036,41.13838387078682,Low_spent_Small_value_payments,299.5909515548493,Standard
121050,9407,1,Deepag,44,374805615,Engineer,41541.8,3199.816666666667,3,4,12,4,"mortgage loan,home equity loan,not specified,student loan",13,10,11.49,2,Good,1052.87,23.42230615434925,190,No,87.35179471,54.99783345950559,High_spent_Medium_value_payments,423.55715597944135,Standard
121062,46620,1,Susan Taylorr,37,92959665,Scientist,28518.76,2290.563333333333,6,10,15,5,"mortgage loan,student loan,auto loan,credit-builder loan,personal loan",30,24,19.97,6,Bad,4289.78,31.18583727576525,160,NM,88.12057456338837,63.88705042,High_spent_Medium_value_payments,341.6526813896312,Poor
121074,29928,1,Eisenhammera,38,296906071,Doctor,87727.04999999999,7056.587499999999,5,3,9,3,"credit-builder loan,not specified,home equity loan",19,1,11.86,4,Good,263.49,29.30064185254073,298,No,217.7052927510964,79.36539994578786,Low_spent_Medium_value_payments,354.1940255,Standard
121098,20178,1,Schuetzek,22,442268125,Lawyer,88290.45000000003,7323.537500000001,4,7,12,1,payday loan,14,17,1.88,1,Standard,412.4,31.41611501143661,226,No,56.61538323144085,54.92723911926857,Low_spent_Large_value_payments,507.0178429098381,Standard
121146,10241,1,Krishnanx,25,438538698,Mechanic,30196.64,2590.3866666666668,7,5,23,3,"student loan,auto loan,payday loan",19,19,2.36,7,Bad,2161.86,26.216326965189523,76,Yes,61.80919228398942,29.730098315253507,High_spent_Medium_value_payments,391.0202170339753,Standard
121158,48119,1,Nicolag,25,436242178,Engineer,171379.8,14351.65,1,5,5,3,"credit-builder loan,student loan,payday loan",8,4,13.08,3,Good,542.56,30.66692468095728,371,NM,296.3755716222816,117.42856930018424,High_spent_Medium_value_payments,864.6319021316777,Standard
121170,25860,1,Mariannav,55,488112449,Developer,77019.08,6138.256666666667,3,6,10,3,"not specified,not specified,not specified",3,3,1.42,0,Good,1316.96,26.80948522797004,311,No,168.60958493568816,70.77165327856406,High_spent_Large_value_payments,614.4444284524145,Poor
121194,32646,1,Sophieu,15,776305677,Mechanic,43359.36,3597.28,4,7,13,4,"home equity loan,personal loan,credit-builder loan,credit-builder loan",22,20,18.95,4,Standard,1254.45,24.54693893311708,369,NM,87.58850995,51.07255321727628,Low_spent_Small_value_payments,401.6468163399157,Standard
121218,33278,1,Nanettea,21,577998043,Writer,9760.495,1111.3745833333332,7,6,29,6,"payday loan,auto loan,home equity loan,personal loan,personal loan,credit-builder loan",16,25,13.02,6,Bad,1291.36,37.114933077369706,80,Yes,47.85242619017334,30.19486744448077,Low_spent_Medium_value_payments,307.4017888332554,Poor
121266,39365,1,Zam,23,120068395,Lawyer,54815.73,4866.9775,8,8,20,5,"mortgage loan,payday loan,student loan,debt consolidation loan,debt consolidation loan",48,10,7.130000000000001,9,Standard,1441.79,35.18675897,171,Yes,117.57425637326897,122.3825798049212,Low_spent_Small_value_payments,418.0302443662606,Poor
121278,16227,1,Yann Lef,37,972004814,Media_Manager,35701.42,2752.1183333333333,7,4,11,1,payday loan,9,7,7.69,1,Standard,1462.79,37.55824937902021,296,Yes,18.43133665502912,33.273573002174594,Low_spent_Large_value_payments,322.7002733074697,Standard
121290,33219,1,Carlos Ruanoo,44,23386280,Accountant,66429.24,5413.77,4,3,12,3,"debt consolidation loan,home equity loan,auto loan",12,14,8.86,2,Good,1169.57,39.10580196506296,382,No,160.1765255401931,151.58406244323763,Low_spent_Large_value_payments,372.3642279347392,Standard
121314,2489,1,Alycep,44,998304976,Mechanic,58468.08,4592.34,10,9,28,5,"home equity loan,home equity loan,mortgage loan,home equity loan,mortgage loan",27,8,11.93,15,Standard,1447.46,36.30411789159744,89,Yes,169.46515645417855,38.24183541397763,Low_spent_Large_value_payments,194.8777816456254,Poor
121326,2946,1,Ghianniw,20,594575012,Lawyer,9470.255,1077.1879166666668,10,8,23,7,"personal loan,payday loan,auto loan,home equity loan,student loan,personal loan,payday loan",34,21,17.71,14,Bad,3109.05,28.98032437975141,53,Yes,47.43163823425209,12.241881791929991,Low_spent_Small_value_payments,243.05751679651115,Poor
121374,50094,1,Masono,38,218100201,Developer,35435.81,3052.984166666666,3,1,10,4,"debt consolidation loan,payday loan,mortgage loan,home equity loan",9,12,4.5,1,Good,1457.03,37.18011336886929,237,No,101.98232361239155,90.86697686098177,Low_spent_Small_value_payments,331.66639802421787,Good
121386,16746,1,Driverv,25,694977075,Manager,14330.89,950.2408333333332,6,7,25,6,"auto loan,student loan,mortgage loan,not specified,auto loan,student loan",51,22,5.34,6,Bad,3127.61,23.245294498175763,10,NM,51.66121905552336,12.63100304789831,Low_spent_Medium_value_payments,270.7318612299117,Poor
121422,39505,1,Andyd,54,738231446,Developer,32910.92,2895.5766666666664,1,4,1,1,credit-builder loan,7,9,4.55,3,Good,1028.67,26.48554263857573,296,NM,25.590899970790066,51.36111726,Low_spent_Large_value_payments,422.72122222607294,Good
121434,8760,1,Pete Sweeneym,23,318309160,Teacher,39704.19,3295.682500000001,5,4,3,4,"mortgage loan,student loan,home equity loan,auto loan",3,11,8.28,2,Good,1421.92,25.965237556847555,236,No,124.26243096101908,62.86145388785938,Low_spent_Large_value_payments,238.64843572364936,Good
121458,50596,1,Emilyv,45,924063877,Accountant,18771.66,1844.305,9,5,31,8,"student loan,student loan,not specified,not specified,credit-builder loan,debt consolidation loan,mortgage loan,mortgage loan",60,23,9.1,12,Bad,4702.91,32.02311195317377,21,NM,73.81973639,28.98425638,High_spent_Medium_value_payments,304.1043058638698,Poor
121470,10004,1,Tom Halsr,15,129569147,Journalist,30668.9,2530.741666666667,4,7,16,4,"home equity loan,payday loan,payday loan,personal loan",13,20,15.89,6,Standard,2300.97,31.16403982,96,Yes,60.225436836180144,20.80800301981956,Low_spent_Large_value_payments,331.6766666946238,Standard
121482,33976,1,Georgiopoulosb,18,143971898,Teacher,16500.96,1528.08,3,6,12,1,not specified,6,8,8.81,2,Good,185.16,24.88150374,296,No,6.957605183546081,26.107194214917826,High_spent_Large_value_payments,359.74320060153605,Poor
121494,16072,1,Jennifer Clarkv,37,477642087,Media_Manager,62046.96,5103.58,6,6,20,2,"mortgage loan,mortgage loan",10,11,9.42,6,Standard,1289.69,29.584092173515145,227,Yes,94.57925252167942,100.87404792163224,Low_spent_Medium_value_payments,209.2641816863696,Standard
121506,45201,1,Saulw,55,805310884,Mechanic,39327.92,3233.3266666666664,1,6,11,1,not specified,16,6,1.51,3,Good,127.29,31.44890359061641,370,No,19.80976190893261,21.12729823576743,Low_spent_Small_value_payments,295.0975672,Poor
121518,25640,1,Nigelf,35,7983418,Musician,69942.5,6015.541666666668,3,5,20,1,mortgage loan,22,8,0.62,1,Standard,10.29,25.82275130012504,205,Yes,53.82239520598721,51.92283701555387,High_spent_Large_value_payments,660.3420661830634,Standard
121542,37398,1,Aubin Davidw,40,764569857,Developer,14304.01,1394.000833333333,4,4,1,2,"auto loan,payday loan",8,7,11.95,0,Good,736.76,28.27367613154996,395,No,14.972561670923614,38.57747431345007,Low_spent_Medium_value_payments,310.7542506796165,Good
121554,45070,1,Silvia Ognibenea,38,773555934,Musician,14544.03,1314.0025,6,6,15,3,"debt consolidation loan,auto loan,not specified",27,9,8.58,4,Standard,2447.38,32.97068993106667,185,Yes,27.40979088272661,36.40706101051168,Low_spent_Medium_value_payments,326.05946729155085,Standard
121578,8072,1,Lewis Krauskopfo,42,661066595,Manager,30617.5,2348.458333333333,8,6,20,6,"student loan,payday loan,home equity loan,mortgage loan,mortgage loan,not specified",52,19,12.16,12,Standard,2058.93,27.42236474,166,Yes,108.9321985826193,19.88933325700631,Low_spent_Small_value_payments,307.1198289038988,Poor
121602,7038,1,Siddharth Cavalek,36,780207356,Writer,9477.76,911.8133333333334,6,9,32,8,"not specified,credit-builder loan,mortgage loan,not specified,mortgage loan,not specified,auto loan,debt consolidation loan",26,15,22.71,13,Bad,3325.3,35.37018775355481,70,Yes,37.29515920549584,23.61937173160393,Low_spent_Small_value_payments,278.6376473677555,Poor
121614,10097,1,Woodallb,19,226279498,Accountant,70674.6,5665.55,7,6,28,6,"credit-builder loan,credit-builder loan,payday loan,payday loan,debt consolidation loan,home equity loan",8,21,12.67,6,Standard,2102.97,31.04537115203867,215,Yes,204.2296587214828,61.75447008377967,High_spent_Small_value_payments,504.9202279388344,Poor
121638,27982,1,Aman Shahq,44,968824517,Engineer,27318.32,2158.526666666666,6,4,7,3,"personal loan,home equity loan,debt consolidation loan",11,8,12.45,11,Standard,1370.22,35.58835779971896,165,NM,60.32390941537293,32.434368152311514,High_spent_Small_value_payments,350.7191134209101,Standard
121650,43159,1,ewichp,53,322697846,Accountant,87017.92,7397.493333333333,2,4,5,2,"home equity loan,debt consolidation loan",0,9,11.5,1,Good,64.67,29.957356670101124,241,NM,107.89114680835056,80.32541285044029,High_spent_Medium_value_payments,639.0837129097553,Standard
121686,49225,1,Lucia Mutikaniu,27,973862552,Media_Manager,22418.63,2136.2191666666668,5,4,6,2,"home equity loan,mortgage loan",4,15,1.65,3,Good,452.91,38.70295696418904,262,NM,25.05304683869169,33.70689859361832,High_spent_Medium_value_payments,404.8619712343567,Good
121698,12972,1,Christian Plumbl,36,796992464,Engineer,34204.39,2792.3658333333333,8,4,19,4,"debt consolidation loan,payday loan,personal loan,not specified",23,13,21.31,0,Standard,1131.43,35.86707274567309,311,Yes,108.58216277921964,45.76178392123509,High_spent_Medium_value_payments,374.8926366328786,Standard
